valve_size,motor_disp,number_of_motors,number_of_valves,error_rms,flow_max,flow_rms,motor_cost,valve_cost,total_cost
1,22.9,2,2,NaN,NaN,NaN,NaN,NaN,NaN
1,28.1,2,2,NaN,NaN,NaN,NaN,NaN,NaN
1,32,2,2,NaN,NaN,NaN,NaN,NaN,NaN
1,4.93,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,12,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,16,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,28.1,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,32,2,3,NaN,NaN,NaN,NaN,NaN,NaN
1,4.93,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,12,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,16,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,28.1,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,32,2,4,NaN,NaN,NaN,NaN,NaN,NaN
1,4.93,3,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,3,1,NaN,NaN,NaN,NaN,NaN,NaN
1,12,3,1,NaN,NaN,NaN,NaN,NaN,NaN
1,16,3,1,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,3,1,1.97545629503268,197.739262298544,38.2319384886416,6.1374,3.75,9.8874
1,28.1,3,1,0.0871260168159012,267.7353657922,137.768676843477,6.1686,3.75,9.9186
1,32,3,1,0.0704615743960105,267.588523865506,130.398648484744,6.192,3.75,9.942
1,4.93,3,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,3,2,NaN,NaN,NaN,NaN,NaN,NaN
1,12,3,2,NaN,NaN,NaN,NaN,NaN,NaN
1,16,3,2,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,3,2,0.462440260427428,251.137095887301,55.0302483646876,6.1374,7.5,13.6374
1,28.1,3,2,0.0348767377539691,535.554623378978,258.311652207503,6.1686,7.5,13.6686
1,32,3,2,0.029610709546324,535.492070034205,267.825254108988,6.192,7.5,13.692
1,4.93,3,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,3,3,NaN,NaN,NaN,NaN,NaN,NaN
1,12,3,3,NaN,NaN,NaN,NaN,NaN,NaN
1,16,3,3,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,3,3,0.28144650823928,408.572310128927,92.5097510892876,6.1374,11.25,17.3874
1,28.1,3,3,0.0226889904176183,803.35851861515,373.539053314717,6.1686,11.25,17.4186
1,32,3,3,0.0187754429034688,803.301067807659,384.89947731167,6.192,11.25,17.442
1,4.93,3,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,3,4,NaN,NaN,NaN,NaN,NaN,NaN
1,12,3,4,NaN,NaN,NaN,NaN,NaN,NaN
1,16,3,4,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,3,4,0.190982417105947,443.267775668606,107.105223280263,6.1374,15,21.1374
1,28.1,3,4,0.0162438280170495,1071.15214274956,472.105861113862,6.1686,15,21.1686
1,32,3,4,0.0101570658385819,1071.08664986513,489.954989775638,6.192,15,21.192
1,4.93,4,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,4,1,NaN,NaN,NaN,NaN,NaN,NaN
1,12,4,1,NaN,NaN,NaN,NaN,NaN,NaN
1,16,4,1,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,4,1,0.077413856657346,267.683161654891,144.295085419476,8.1832,3.75,11.9332
1,28.1,4,1,0.0874091707766908,255.114114296451,102.875963040907,8.2248,3.75,11.9748
1,32,4,1,0.118346711695038,236.229504067246,101.729647596322,8.256,3.75,12.006
1,4.93,4,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,4,2,NaN,NaN,NaN,NaN,NaN,NaN
1,12,4,2,NaN,NaN,NaN,NaN,NaN,NaN
1,16,4,2,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,4,2,0.0341433876553964,535.525164777413,271.312957288726,8.1832,7.5,15.6832
1,28.1,4,2,0.0313353309685351,534.590727917663,228.909562641311,8.2248,7.5,15.7248
1,32,4,2,0.0329453489022993,467.180203443202,197.876945918893,8.256,7.5,15.756
1,4.93,4,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,4,3,NaN,NaN,NaN,NaN,NaN,NaN
1,12,4,3,NaN,NaN,NaN,NaN,NaN,NaN
1,16,4,3,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,4,3,0.0207170300527352,803.323181145815,384.477954167329,8.1832,11.25,19.4332
1,28.1,4,3,0.0167211312118325,802.696205811413,390.935576930854,8.2248,11.25,19.4748
1,32,4,3,0.0173402465205621,689.209837080068,343.879406834375,8.256,11.25,19.506
1,4.93,4,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,4,4,NaN,NaN,NaN,NaN,NaN,NaN
1,12,4,4,NaN,NaN,NaN,NaN,NaN,NaN
1,16,4,4,NaN,NaN,NaN,NaN,NaN,NaN
1,22.9,4,4,0.0114424378632718,1071.10311120852,484.912581807274,8.1832,15,23.1832
1,28.1,4,4,0.0115444100651331,1070.19699076018,475.850387691929,8.2248,15,23.2248
1,32,4,4,0.0118060538414825,892.828330414752,441.618484821276,8.256,15,23.256
1,4.93,5,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,5,1,NaN,NaN,NaN,NaN,NaN,NaN
1,12,5,1,NaN,NaN,NaN,NaN,NaN,NaN
1,16,5,1,0.241956094192906,267.735520013103,111.674423093835,10.16,3.75,13.91
1,22.9,5,1,0.0963454778347866,252.611868465699,102.430531050013,10.229,3.75,13.979
1,28.1,5,1,0.166320637817505,231.903691160202,105.927547732738,10.281,3.75,14.031
1,32,5,1,0.231390021740025,226.932444099402,116.799821300725,10.32,3.75,14.07
1,4.93,5,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,5,2,NaN,NaN,NaN,NaN,NaN,NaN
1,12,5,2,NaN,NaN,NaN,NaN,NaN,NaN
1,16,5,2,0.0528512650001721,535.552645963143,208.944417792643,10.16,7.5,17.66
1,22.9,5,2,0.0322990267604115,533.742908655552,223.477231559304,10.229,7.5,17.729
1,28.1,5,2,0.0404287283092337,459.154347362332,200.290289402231,10.281,7.5,17.781
1,32,5,2,0.0722119638839238,450.48517565705,202.423482498584,10.32,7.5,17.82
1,4.93,5,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,5,3,NaN,NaN,NaN,NaN,NaN,NaN
1,12,5,3,NaN,NaN,NaN,NaN,NaN,NaN
1,16,5,3,0.0298352260463193,803.361187785931,322.310560575219,10.16,11.25,21.41
1,22.9,5,3,0.0184744213130996,801.943720990588,381.48064037254,10.229,11.25,21.479
1,28.1,5,3,0.0194804348876667,687.819181452884,274.363730741804,10.281,11.25,21.531
1,32,5,3,0.0250246631794333,674.645289379305,243.466168358622,10.32,11.25,21.57
1,4.93,5,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,5,4,NaN,NaN,NaN,NaN,NaN,NaN
1,12,5,4,NaN,NaN,NaN,NaN,NaN,NaN
1,16,5,4,0.0191430084765392,1071.15014644509,415.184121625104,10.16,15,25.16
1,22.9,5,4,0.0117265476381931,1067.36345863284,469.82158029083,10.229,15,25.229
1,28.1,5,4,0.0126662368465313,849.576260147736,420.683498598266,10.281,15,25.281
1,32,5,4,0.0162436570366024,847.142804743793,351.038506493131,10.32,15,25.32
1,4.93,6,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,6,1,NaN,NaN,NaN,NaN,NaN,NaN
1,12,6,1,24.6599072597591,236.602404862721,144.006255420161,12.144,3.75,15.894
1,16,6,1,0.0948326636108986,267.153673198139,124.621593799197,12.192,3.75,15.942
1,22.9,6,1,0.194312935878304,231.865239212135,104.730624238837,12.2748,3.75,16.0248
1,28.1,6,1,0.357869394696398,224.435675208461,120.272943461089,12.3372,3.75,16.0872
1,32,6,1,0.353356666011475,220.471179170796,120.639874261289,12.384,3.75,16.134
1,4.93,6,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,6,2,NaN,NaN,NaN,NaN,NaN,NaN
1,12,6,2,21.9252176390952,411.856708444588,203.727836424562,12.144,7.5,19.644
1,16,6,2,0.0313013713147613,535.412320755545,246.860969108141,12.192,7.5,19.692
1,22.9,6,2,0.0440549710655311,460.735428262758,203.179060954375,12.2748,7.5,19.7748
1,28.1,6,2,0.0673829954200494,446.888648246707,198.553863170908,12.3372,7.5,19.8372
1,32,6,2,0.191707848978869,439.240606251857,184.934562738461,12.384,7.5,19.884
1,4.93,6,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,6,3,NaN,NaN,NaN,NaN,NaN,NaN
1,12,6,3,25.0458725474285,500.497964358171,240.628675051947,12.144,11.25,23.394
1,16,6,3,0.0187159582794406,803.252390195475,361.908317145527,12.192,11.25,23.442
1,22.9,6,3,0.0215820917265772,690.19734511134,291.867036429952,12.2748,11.25,23.5248
1,28.1,6,3,0.0371306033380358,669.640168236656,273.933324846669,12.3372,11.25,23.5872
1,32,6,3,0.120710059559225,658.231767744803,248.678756588003,12.384,11.25,23.634
1,4.93,6,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,6,4,NaN,NaN,NaN,NaN,NaN,NaN
1,12,6,4,19.3634379772339,546.475220070838,277.523157067357,12.144,15,27.144
1,16,6,4,0.0107940605749226,1071.04652909791,468.75401579461,12.192,15,27.192
1,22.9,6,4,0.013203894518727,836.559148814533,428.758942151757,12.2748,15,27.2748
1,28.1,6,4,0.0192417125873832,892.050926014155,320.608922641744,12.3372,15,27.3372
1,32,6,4,0.0796924602089238,877.023141800822,348.942117183827,12.384,15,27.384
1,4.93,7,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,7,1,25.919089897253,236.846682165815,141.65501283147,14.1442,3.75,17.8942
1,12,7,1,20.8283227440485,237.855926516407,148.465819725439,14.168,3.75,17.918
1,16,7,1,0.100561838255994,241.100632956795,103.324028949204,14.224,3.75,17.974
1,22.9,7,1,0.303983630410218,225.688963028958,118.412050583562,14.3206,3.75,18.0706
1,28.1,7,1,0.34841975575329,219.479812040664,121.934747209526,14.3934,3.75,18.1434
1,32,7,1,0.412980620493139,216.181833219423,126.877756705774,14.448,3.75,18.198
1,4.93,7,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,7,2,22.2012144192104,410.652820924202,196.366893708902,14.1442,7.5,21.6442
1,12,7,2,21.8806440468433,416.196688771002,214.176828067968,14.168,7.5,21.668
1,16,7,2,0.0304663367085082,512.381748434374,210.926053786882,14.224,7.5,21.724
1,22.9,7,2,0.0912289794943612,450.049432921005,206.352627930413,14.3206,7.5,21.8206
1,28.1,7,2,0.20941761904729,438.024833109753,188.770072055581,14.3934,7.5,21.8934
1,32,7,2,0.31967887256872,431.103714438094,213.423068454999,14.448,7.5,21.948
1,4.93,7,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,7,3,22.3202956045503,496.59754791828,239.418354388739,14.1442,11.25,25.3942
1,12,7,3,19.669181832475,508.137698258664,272.0504732788,14.168,11.25,25.418
1,16,7,3,0.0169943117380235,799.350866626071,345.890554872524,14.224,11.25,25.474
1,22.9,7,3,0.028151296400511,674.40974028842,251.536474408004,14.3206,11.25,25.5706
1,28.1,7,3,0.143133002722052,656.240025977074,251.407076206358,14.3934,11.25,25.6434
1,32,7,3,0.198508339666005,646.200166310047,304.609397574878,14.448,11.25,25.698
1,4.93,7,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,7,4,17.0503756887403,544.174155277352,273.306445110424,14.1442,15,29.1442
1,12,7,4,17.2383931033612,565.831208865221,326.056130316506,14.168,15,29.168
1,16,7,4,0.0116927917644818,1067.70861698028,437.054601773822,14.224,15,29.224
1,22.9,7,4,0.0218321310951413,847.417243694019,331.756542007259,14.3206,15,29.3206
1,28.1,7,4,0.0940828809448128,874.409028491867,364.667418012711,14.3934,15,29.3934
1,32,7,4,0.141065698549536,861.207651667373,369.557219706087,14.448,15,29.448
1,4.93,8,1,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,8,1,18.3362064234846,238.003466383022,151.607736791124,16.1648,3.75,19.9148
1,12,8,1,20.9168557484178,239.268729313393,152.827542905128,16.192,3.75,19.942
1,16,8,1,0.117505851857713,235.001564173292,98.0138069535113,16.256,3.75,20.006
1,22.9,8,1,0.350000784131018,221.375447612434,121.41818658075,16.3664,3.75,20.1164
1,28.1,8,1,0.482209341905074,215.93860315048,126.869812375096,16.4496,3.75,20.1996
1,32,8,1,0.4180138262547,212.830454093159,131.677204378007,16.512,3.75,20.262
1,4.93,8,2,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,8,2,22.3151300507223,413.796439746761,211.664074882431,16.1648,7.5,23.6648
1,12,8,2,18.4438429169143,418.415997347848,225.795881760411,16.192,7.5,23.692
1,16,8,2,0.034377309663025,466.238473496931,175.317247038009,16.256,7.5,23.756
1,22.9,8,2,0.0987714924007336,441.823921752407,210.479027929996,16.3664,7.5,23.8664
1,28.1,8,2,0.25931671008898,430.8676875017,206.427390818853,16.4496,7.5,23.9496
1,32,8,2,0.316272130333831,424.87481031801,216.42893589882,16.512,7.5,24.012
1,4.93,8,3,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,8,3,21.4696458546465,503.178400149696,266.067527364055,16.1648,11.25,27.4148
1,12,8,3,16.7989608772316,513.833242106205,295.494971854531,16.192,11.25,27.442
1,16,8,3,0.0200903394868715,687.401451992189,307.189651364477,16.256,11.25,27.506
1,22.9,8,3,0.0644739750852248,662.208033997771,229.501217900475,16.3664,11.25,27.6164
1,28.1,8,3,0.191204461573462,645.94081500671,304.383756124907,16.4496,11.25,27.6996
1,32,8,3,0.277027014967775,636.980880367391,322.40718532766,16.512,11.25,27.762
1,4.93,8,4,NaN,NaN,NaN,NaN,NaN,NaN
1,10.3,8,4,17.4462594637371,561.176247279729,316.961843533316,16.1648,15,31.1648
1,12,8,4,12.3930056656472,581.234339411192,352.702665812157,16.192,15,31.192
1,16,8,4,0.0120540612450771,874.074542883224,388.178309021458,16.256,15,31.256
1,22.9,8,4,0.0388280725233406,882.265049734474,263.31407925083,16.3664,15,31.3664
1,28.1,8,4,0.133110857681774,860.835150259193,365.665489190684,16.4496,15,31.4496
1,32,8,4,0.166713245242076,848.950635067091,390.162905432902,16.512,15,31.512
2,4.93,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,16,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,32,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,32,1,2,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,32,1,3,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,32,1,4,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,16,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,32,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,32,2,2,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,32,2,3,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,28.1,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,32,2,4,NaN,NaN,NaN,NaN,NaN,NaN
2,4.93,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2,16,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,3,1,1.24112368907198,210.915598074135,45.4557775620252,6.1374,4.375,10.5124
2,28.1,3,1,0.0537286295369459,401.647649651859,198.725788294719,6.1686,4.375,10.5436
2,32,3,1,0.0404948818251469,401.564476715781,200.756272780035,6.192,4.375,10.567
2,4.93,3,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,3,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,3,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,3,2,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,3,2,0.372249362717477,408.580289177301,92.2049708280126,6.1374,8.75,14.8874
2,28.1,3,2,0.0256441428553101,803.357514957671,373.529391554566,6.1686,8.75,14.9186
2,32,3,2,0.0187763684780373,803.300056918517,384.879167232292,6.192,8.75,14.942
2,4.93,3,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,3,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,3,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,3,3,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,3,3,0.174772938998378,444.429432000864,103.357504478839,6.1374,13.125,19.2624
2,28.1,3,3,0.0097374096772262,1205.03615283593,501.481106027215,6.1686,13.125,19.2936
2,32,3,3,0.00772802952857667,1204.96852399718,515.941813590735,6.192,13.125,19.317
2,4.93,3,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,3,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,3,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,3,4,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,3,4,0.110026745388537,594.598403388164,115.828600489002,6.1374,17.5,23.6374
2,28.1,3,4,0.00490984789682683,1508.191303917,519.057334703043,6.1686,17.5,23.6686
2,32,3,4,0.00485273051768664,1603.55594596241,566.197463654986,6.192,17.5,23.692
2,4.93,4,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,4,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,4,1,NaN,NaN,NaN,NaN,NaN,NaN
2,16,4,1,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,4,1,0.0570112049498696,401.613830317881,208.627703924383,8.1832,4.375,12.5582
2,28.1,4,1,0.0452440428022104,399.050851137326,171.474463618552,8.2248,4.375,12.5998
2,32,4,1,0.0491873612613091,351.663331872321,158.261408621391,8.256,4.375,12.631
2,4.93,4,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,4,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,4,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,4,2,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,4,2,0.0207776359596114,803.322167911587,384.3600580736,8.1832,8.75,16.9332
2,28.1,4,2,0.0162834950647906,802.69524955036,378.634213448519,8.2248,8.75,16.9748
2,32,4,2,0.0172486369166946,689.209188500631,343.874677282512,8.256,8.75,17.006
2,4.93,4,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,4,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,4,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,4,3,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,4,3,0.00770082461612464,1204.97447881327,511.351084760323,8.1832,13.125,21.3082
2,28.1,4,3,0.0100898417634861,1203.63939527039,501.817296856275,8.2248,13.125,21.3498
2,32,4,3,0.0107881447401353,991.64189153412,461.120528603458,8.256,13.125,21.381
2,4.93,4,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,4,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,4,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,4,4,NaN,NaN,NaN,NaN,NaN,NaN
2,22.9,4,4,0.00471445081766656,1531.68079168988,542.211145607308,8.1832,17.5,25.6832
2,28.1,4,4,0.00748769842596498,1541.64736891358,562.374696850276,8.2248,17.5,25.7248
2,32,4,4,0.0103174466426709,1247.03742574764,513.969263131203,8.256,17.5,25.756
2,4.93,5,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,5,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,5,1,NaN,NaN,NaN,NaN,NaN,NaN
2,16,5,1,0.0817943368348922,401.63708478182,161.643915735076,10.16,4.375,14.535
2,22.9,5,1,0.0479189089412368,395.656786131957,170.747480877557,10.229,4.375,14.604
2,28.1,5,1,0.0627864240729174,345.474056455737,136.189310820163,10.281,4.375,14.656
2,32,5,1,0.11150130983389,338.929390029195,157.665014947828,10.32,4.375,14.695
2,4.93,5,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,5,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,5,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,5,2,0.0299383120823152,803.360177418406,322.177178533484,10.16,8.75,18.91
2,22.9,5,2,0.0184758598606412,801.942864451223,381.483091570807,10.229,8.75,18.979
2,28.1,5,2,0.0198505587874685,687.811222677792,274.393271897995,10.281,8.75,19.031
2,32,5,2,0.0274266820238425,674.589172439016,243.30528610172,10.32,8.75,19.07
2,4.93,5,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,5,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,5,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,5,3,0.0151547469944347,1205.01053418735,457.580804023589,10.16,13.125,23.285
2,22.9,5,3,0.0108862809314444,1191.69677182147,485.161193255333,10.229,13.125,23.354
2,28.1,5,3,0.0107047579977126,922.945764217421,440.296423877772,10.281,13.125,23.406
2,32,5,3,0.0148921877703643,877.232865504071,376.240507112591,10.32,13.125,23.445
2,4.93,5,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,5,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,5,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,5,4,0.00728719768502168,1303.82638571003,444.728757119969,10.16,17.5,27.66
2,22.9,5,4,0.00823940262884189,1446.43889436934,545.24230165089,10.229,17.5,27.729
2,28.1,5,4,0.0104470769356333,1102.45881494599,482.813830965904,10.281,17.5,27.781
2,32,5,4,0.0102109516281785,1056.44692875311,408.827753327397,10.32,17.5,27.82
2,4.93,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,6,1,19.6462262907251,332.55793482398,191.681952541972,12.144,4.375,16.519
2,16,6,1,0.0437497692993233,401.435800934274,183.746939923609,12.192,4.375,16.567
